date,open,high,low,close
2006-12-29,3469.19,3471.38,3387.7,3413
2007-01-01,3427.79,3490.23,3391.83,3489.95
2007-01-02,3505.27,3534.89,3496.7,3524.88
2007-01-03,3527.69,3538.46,3499.26,3511.31
2007-01-04,3513.16,3524.5,3463.17,3486.02
2007-01-05,3474.04,3518.9,3465.18,3516.83
2007-01-08,3504.45,3552.59,3486.22,3541.04
2007-01-09,3536.41,3559.51,3414.93,3429.25
2007-01-10,3414.51,3504.63,3373.72,3488.38
2007-01-11,3488.53,3613.73,3473.95,3607.87
2007-01-12,3596.24,3654.83,3573.46,3630.17
2007-01-15,3646.94,3692.56,3589.04,3596.16
2007-01-16,3590.51,3615.27,3466.02,3489.12
2007-01-17,3498.49,3562.94,3488.42,3556.53
2007-01-18,3549.37,3645.96,3541.06,3611.79
2007-01-19,3582.71,3683.87,3569.7,3659.96
2007-01-22,3663.46,3729.24,3658.86,3704.35
2007-01-23,3708.04,3772.42,3697.24,3756.15
2007-01-24,3752.74,3801.02,3747.74,3782.69
2007-01-25,3781.15,3786.45,3762.48,3780.78
2007-01-26,3799.86,3914.88,3778.82,3909.41
2007-01-29,3891.27,3900.15,3866.3,3879.56
2007-01-30,3847.05,3931.06,3838.98,3922.4
2007-01-31,3929.25,3985.81,3916.31,3959.91
2007-02-01,3948.44,3952.53,3944.25,3947.01
2007-02-02,3946.69,4022.05,3921.8,3987.54
2007-02-05,4003.2,4017.45,3879.4,3886.62
2007-02-06,3859.93,3860.23,3845.48,3846.93
2007-02-07,3887.22,3972.53,3856.64,3929.13
2007-02-08,3932.15,3992.07,3918.67,3953.62
2007-02-09,3973.44,3990.69,3935.2,3959.64
2007-02-12,3936.6,3989.01,3930.32,3985.11
2007-02-13,3984.22,3986.75,3930.9,3937.28
2007-02-14,3935.25,3991.39,3924.82,3988.67
2007-02-15,4005.98,4006.77,3971.4,4006.07
2007-02-16,4020.04,4029.75,3988.62,3999.96
2007-02-19,4016.49,4067.63,3997.79,4060.31
2007-02-20,4065.81,4081.43,4041.08,4069.56
2007-02-21,4088.68,4103.35,3998.34,4008.27
2007-02-22,4008.94,4027.42,3972.2,3993.34
2007-02-23,3989.26,4081.83,3954.06,4056.11
2007-02-26,4031.66,4038.57,4026.83,4036.2
2007-02-27,4036.67,4080.33,3965.37,3977.37
2007-02-28,3971.92,3996.66,3965.33,3991.46
2007-03-01,3972.43,3975.25,3970.28,3973.06
2007-03-02,3948.27,4003.32,3925.38,3994.35
2007-03-05,3997.93,4030.23,3960.27,4019.2
2007-03-06,4021.58,4046.09,3941.23,3947.42
2007-03-07,3956.01,3993.51,3953.11,3984.4
2007-03-08,3975.63,3979.77,3973.16,3979.19
2007-03-09,4000.18,4017.93,3909.01,3923.69
2007-03-12,3925.88,3941.93,3909.84,3923.77
2007-03-13,3913.05,3944.7,3897.76,3932.72
2007-03-14,3944.75,3995.36,3923.47,3973.43
2007-03-15,3981.58,4005.54,3964.78,3985.33
2007-03-16,3972.8,3992.91,3970.19,3990.34
2007-03-19,3983.99,4061.15,3980.48,4018.92
2007-03-20,4008.39,4085.23,3998.09,4072.27
2007-03-21,4055.92,4131.5,4045.07,4093.17
2007-03-22,4084.55,4120.32,4056.5,4069.72
2007-03-23,4056.35,4075.78,3995.11,4028.79
2007-03-26,4016.14,4193.03,4016.12,4185.8
2007-03-27,4181.28,4195.72,4166.77,4178.29
2007-03-28,4188.23,4231.12,4164.77,4195.42
2007-03-29,4205.82,4281.82,4175.17,4272.49
2007-03-30,4258.45,4284.38,4239.29,4261.54
2007-04-02,4246.91,4300.38,4244.65,4270.93
2007-04-03,4282.91,4337.28,4228.06,4264.8
2007-04-04,4266,4302.31,4243.36,4296.72
2007-04-05,4302.37,4313.14,4221.86,4230.17
2007-04-06,4179.31,4270.93,4175.13,4259.31
2007-04-09,4278.4,4288.07,4248.76,4269.98
2007-04-10,4263.76,4379.39,4225.04,4338.94
2007-04-11,4333.04,4470.15,4300.86,4451.66
2007-04-12,4439.99,4506.17,4428.08,4504.18
2007-04-13,4486.77,4492.14,4457.36,4481.4
2007-04-16,4486.33,4554.08,4468.31,4528.71
2007-04-17,4531.58,4596.45,4496.57,4577.32
2007-04-18,4614.84,4636.41,4579.95,4582.56
2007-04-19,4618.78,4621.88,4491.49,4511.04
2007-04-20,4490.96,4502.17,4481.51,4499.77
2007-04-23,4504.68,4628.59,4470.46,4618.3
2007-04-24,4633.05,4677.64,4568.06,4599.55
2007-04-25,4635.37,4638.39,4578.89,4586.17
2007-04-26,4586.94,4596.07,4523.77,4532.52
2007-04-27,4539.01,4546.84,4441.17,4470.28
2007-04-30,4482.98,4483.66,4398.48,4410.54
2007-05-01,4409.25,4429.24,4306.25,4319.09
2007-05-02,4322.35,4339.37,4255.69,4259.37
2007-05-03,4278.41,4350.33,4275.38,4348.6
2007-05-04,4344.09,4449.13,4324.85,4431.24
2007-05-07,4473.57,4486.28,4425.8,4477.44
2007-05-08,4454.7,4537.31,4452.14,4536.43
2007-05-09,4535.45,4666.75,4485.97,4634.5
2007-05-10,4624.89,4669.42,4611.61,4647.28
2007-05-11,4652.4,4705.75,4605.71,4669.04
2007-05-14,4679.22,4698.31,4638.33,4653.66
2007-05-15,4641.88,4696.35,4636.47,4676.73
2007-05-16,4713.91,4737.79,4662.87,4688.15
2007-05-17,4670.11,4766.2,4641.41,4731.05
2007-05-18,4695.83,4847.63,4675.68,4814.73
2007-05-21,4795.41,4822.05,4792.88,4805.79
2007-05-22,4802.74,4873,4749.17,4861.83
2007-05-23,4865.99,4958.29,4818.42,4943.86
2007-05-24,4901.75,4959.35,4898.96,4941.55
2007-05-25,4965.76,5019.34,4833.45,4860.37
2007-05-28,4857.2,4902.35,4820.09,4834.91
2007-05-29,4805.59,4910.51,4770.48,4907.78
2007-05-30,4903.49,4921.73,4868.19,4906.66
2007-05-31,4872.57,4897.38,4726.87,4753.24
2007-06-01,4721.2,4743.12,4690.89,4729.23
2007-06-04,4729.2,4762.48,4724.26,4759.9
2007-06-05,4754.85,4798.54,4747.66,4794.02
2007-06-06,4834.13,4864.62,4798.29,4836.87
2007-06-07,4840.58,4845.82,4763.8,4763.94
2007-06-08,4775.29,4859.71,4758.56,4819.04
2007-06-11,4819.79,4845.86,4774.73,4824.67
2007-06-12,4835.38,4856.7,4821.1,4854
2007-06-13,4841.77,4904.5,4800.14,4887.86
2007-06-14,4893.3,4974.93,4860.42,4959.02
2007-06-15,4942.81,4949.16,4816.67,4870.18
2007-06-18,4860.85,4998.54,4841.16,4972.65
2007-06-19,4953.2,4961.88,4909.9,4937.3
2007-06-20,4924.51,4997.22,4890.86,4992.16
2007-06-21,4993.37,5029.26,4842.65,4860.27
2007-06-22,4842.52,4858.18,4781.83,4802.5
2007-06-25,4865.32,4870.42,4824.7,4834.36
2007-06-26,4860.48,4886.77,4769.88,4790.11
2007-06-27,4788.04,4868.45,4772.61,4854.27
2007-06-28,4825.3,4976.11,4816.21,4950.42
2007-06-29,4939.9,4964.06,4873.06,4879.66
2007-07-02,4907.32,4927.3,4811.48,4823.83
2007-07-03,4802.74,4838.93,4789.38,4790.35
2007-07-04,4770.13,4772.4,4718.6,4746.14
2007-07-05,4733.18,4802.86,4723.76,4764.47
2007-07-06,4771.21,4902.34,4766.38,4890.5
2007-07-09,4893.33,4899.87,4801.07,4828.42
2007-07-10,4827.14,4828.29,4776.75,4797.99
2007-07-11,4794.65,4797.23,4783.26,4793.44
2007-07-12,4793.83,4836.55,4735.42,4756.31
2007-07-13,4747.15,4882.48,4718.16,4869.11
2007-07-16,4895.52,4912.5,4741.97,4755.87
2007-07-17,4757.13,4874.3,4735.49,4869.16
2007-07-18,4890.37,4893.67,4861.04,4884.82
2007-07-19,4875.56,5130.61,4873.53,5086.5
2007-07-20,5148.77,5171.71,5104.14,5110.44
2007-07-23,5132.85,5137.01,5013.15,5042.26
2007-07-24,5033.21,5113.78,5019.93,5089.44
2007-07-25,5100.38,5146.39,5071.95,5131.96
2007-07-26,5152.82,5183.41,5026.99,5060.68
2007-07-27,5044.45,5047.38,5009.8,5044.03
2007-07-30,5056.19,5087.18,4857,4859.23
2007-07-31,4819.13,4889.82,4783.52,4877.83
2007-08-01,4859.9,4954.94,4843.19,4937.15
2007-08-02,4942.79,5025.22,4927.55,5016.28
2007-08-03,4992.69,5020.69,4983.71,4998.48
2007-08-06,4990.09,5172.35,4984.7,5166.13
2007-08-07,5159.68,5190.71,5085.97,5101.01
2007-08-08,5125.49,5138.61,5025.72,5090.66
2007-08-09,5085.64,5139.5,5053.16,5093.15
2007-08-10,5099.39,5108.83,4999.58,5019.8
2007-08-13,5004.07,5022.13,4879.12,4916.11
2007-08-14,4923.32,4924.97,4891.19,4904.77
2007-08-15,4901.3,4999.9,4876.04,4959.05
2007-08-16,5002.76,5196.29,4999.03,5155.24
2007-08-17,5173.74,5183.5,5129.24,5151.95
2007-08-20,5165.01,5235.22,5130.6,5234.92
2007-08-21,5265.71,5292.96,5234.53,5245.44
2007-08-22,5242.28,5373.71,5242.11,5310.24
2007-08-23,5350.01,5387.34,5337.39,5359.16
2007-08-24,5342.92,5368.5,5320.81,5357.42
2007-08-27,5373.19,5426.44,5349.28,5357.59
2007-08-28,5334.72,5404.5,5289.85,5385.86
2007-08-29,5426.75,5431.66,5365.55,5369.16
2007-08-30,5355.88,5404.2,5324.13,5376.74
2007-08-31,5393.71,5399.01,5369.89,5373.92
2007-09-03,5359.12,5426.44,5356.68,5420.8
2007-09-04,5410.5,5536.53,5407.75,5513.06
2007-09-05,5530.5,5597.93,5500.09,5588.05
2007-09-06,5564.57,5568.75,5521.84,5522.8
2007-09-07,5486.95,5562.19,5459.94,5537.24
2007-09-10,5518.17,5519.32,5439.83,5501.86
2007-09-11,5524.88,5569.22,5520.08,5541.07
2007-09-12,5554.26,5554.45,5525.74,5528.02
2007-09-13,5557.76,5589.51,5303.24,5312.02
2007-09-14,5353.56,5394.39,5348.05,5371
2007-09-17,5400.61,5406.21,5290.97,5307.08
2007-09-18,5321.64,5435.17,5296.91,5364.94
2007-09-19,5382.84,5410.3,5330.99,5348.55
2007-09-20,5379.27,5413.86,5298.37,5398.16
2007-09-21,5354.59,5466.45,5330.88,5464.9
2007-09-24,5466.82,5596.71,5391.65,5581.53
2007-09-25,5549.87,5580.09,5502.56,5551.26
2007-09-26,5506.65,5538.61,5497.15,5537.21
2007-09-27,5530.57,5668.29,5519.5,5654.9
2007-09-28,5643.66,5657.43,5494.92,5500.71
2007-10-01,5491.23,5495.66,5471.71,5480.1
2007-10-02,5448.27,5461.21,5377.81,5407.31
2007-10-03,5397.95,5410.61,5397.7,5398.74
2007-10-04,5422.17,5467.57,5404.98,5451.19
2007-10-05,5436.14,5540.08,5434.87,5486.31
2007-10-08,5489.51,5582.05,5457.05,5556.57
2007-10-09,5553.14,5562.48,5525.13,5560.01
2007-10-10,5554.04,5742.77,5493.82,5695.16
2007-10-11,5689.24,5713.45,5632.7,5635.5
2007-10-12,5643.68,5667.56,5468.96,5493.64
2007-10-15,5483.94,5505.18,5395.89,5418.16
2007-10-16,5424.15,5438.87,5318.3,5363.11
2007-10-17,5402.52,5404.7,5361.79,5365.81
2007-10-18,5330.53,5473.37,5321.07,5448
2007-10-19,5439.43,5457.6,5405.96,5428.02
2007-10-22,5420.52,5445.16,5355.01,5368.32
2007-10-23,5359.59,5478.14,5346.79,5451.29
2007-10-24,5445.71,5454.23,5423.47,5433.36
2007-10-25,5437.95,5466.87,5384.2,5406.44
2007-10-26,5382.51,5539.4,5335.87,5499.55
2007-10-29,5496.11,5550.08,5466.21,5544.23
2007-10-30,5591.15,5593.94,5560.46,5565.51
2007-10-31,5561.06,5587.13,5491.32,5504.54
2007-11-01,5509.65,5548.54,5506.56,5520.61
2007-11-02,5504.49,5598.55,5502.97,5561.9
2007-11-05,5530.54,5614.63,5499.8,5586.95
2007-11-06,5580.94,5632.44,5535.17,5617.7
2007-11-07,5644.86,5687.93,5601.25,5650.97
2007-11-08,5652.93,5762.03,5637.2,5744
2007-11-09,5725.41,5831.86,5694.07,5821.84
2007-11-12,5889.32,5923.97,5736.07,5772.67
2007-11-13,5795.27,5872.11,5767.11,5865.34
2007-11-14,5885.3,5933.87,5854.29,5859.15
2007-11-15,5834.57,5869.59,5773.92,5787.31
2007-11-16,5724.72,5859.42,5689.94,5837.6
2007-11-19,5872.12,5930.23,5849.58,5888.06
2007-11-20,5916.14,5927.13,5812.75,5845.63
2007-11-21,5846.11,6023.5,5843.76,5972.67
2007-11-22,5995.11,6065.41,5987.44,6047.9
2007-11-23,6049.09,6096.56,6035.43,6052.93
2007-11-26,6051.7,6102.86,5941.01,5989.29
2007-11-27,5973.64,6068.77,5939.18,6056.02
2007-11-28,6056.13,6157.11,6014.74,6118.65
2007-11-29,6127.13,6128.24,6053.14,6097.79
2007-11-30,6121.32,6128.9,6102.65,6127.3
2007-12-03,6106.36,6118.99,6039.4,6055.11
2007-12-04,6087.67,6095.47,6080.77,6091.65
2007-12-05,6074.92,6146.95,6067.96,6122.11
2007-12-06,6113.23,6123.37,6087.95,6093.22
2007-12-07,6095.02,6149.47,6046.34,6128.33
2007-12-10,6146.45,6163.04,5974.32,5988
2007-12-11,6002.08,6015.96,5822.11,5869.44
2007-12-12,5851.22,5871.19,5766.64,5782.65
2007-12-13,5786.61,5881.15,5757.76,5856.53
2007-12-14,5886.53,5928.19,5868.7,5879.41
2007-12-17,5877.84,5937.54,5862.2,5883.71
2007-12-18,5877.46,5895.51,5851.58,5864.03
2007-12-19,5922.72,6050.69,5889.98,6038.7
2007-12-20,5978.89,6186.38,5963.75,6157.06
2007-12-21,6186.1,6195.71,6010.8,6060.41
2007-12-24,6078.79,6108.4,6017.14,6105.45
2007-12-25,6108.7,6134.09,6076.37,6085.43
2007-12-26,6061.23,6242.87,6048.39,6176.86
2007-12-27,6196.24,6244.79,6025.51,6079.78
2007-12-28,6119.37,6162.62,6036.58,6045.11
2007-12-31,6068.36,6138.64,6067.63,6084.64
2008-01-01,6069.82,6085.06,6039.32,6055.14
2008-01-02,6048.41,6263.57,6039.16,6220.78
2008-01-03,6218.74,6250.44,5904.4,5919.93
2008-01-04,5946.78,5956.06,5772.05,5786.3
2008-01-07,5807.28,5844.32,5755.36,5794.68
2008-01-08,5784.02,5808.34,5700.32,5747.51
2008-01-09,5734.08,5927.9,5713.96,5902.89
2008-01-10,5897.62,6094.76,5886.84,6068.85
2008-01-11,6065.11,6189.62,6055.71,6166.69
2008-01-14,6154.2,6347.28,6116.43,6337.19
2008-01-15,6346.44,6427.71,6330.74,6403.91
2008-01-16,6433.03,6506.36,6420.55,6460.28
2008-01-17,6484.37,6503.27,6477.07,6488.33
2008-01-18,6507.45,6585.97,6443.65,6533.04
2008-01-21,6526.53,6550.63,6444.43,6460.88
2008-01-22,6473.31,6645.67,6455.5,6621.59
2008-01-23,6631.36,6638.9,6436.13,6456.81
2008-01-24,6460.96,6494.76,6367.41,6381.77
2008-01-25,6404.24,6407.9,6250.05,6265.59
2008-01-28,6217.33,6239.24,6090.85,6110.89
2008-01-29,6097.84,6169.19,6065.42,6140.85
2008-01-30,6178.59,6479.34,6170.38,6472.35
2008-01-31,6500.01,6539.25,6490.51,6504.12
2008-02-01,6510.52,6555.41,6355.98,6398.71
2008-02-04,6413.51,6442.18,6258.11,6284.01
2008-02-05,6318.18,6510.05,6302.97,6462.97
2008-02-06,6467.61,6549.78,6330.91,6337.23
2008-02-07,6338.68,6387.37,6266.28,6268.21
2008-02-08,6262.58,6282.78,6182.52,6189.88
2008-02-11,6159.65,6177.92,5899.11,5903.24
2008-02-12,5877.67,5914.15,5699.15,5731.5
2008-02-13,5761.49,5988.9,5735.46,5978.84
2008-02-14,5986.19,5995.83,5827.31,5850.93
2008-02-15,5843.3,6067.49,5834.17,6017.46
2008-02-18,6005.91,6125.78,5974.73,6113.27
2008-02-19,6077.02,6295.82,6061.07,6294.2
2008-02-20,6297.73,6410.97,6207.43,6391.66
2008-02-21,6381.55,6418.84,6204.22,6210.12
2008-02-22,6188.87,6317.63,6181.33,6304.32
2008-02-25,6295.25,6316.68,6007.68,6122.09
2008-02-26,6166.72,6202.15,5919.78,5945.04
2008-02-27,5925.08,5952.85,5896.45,5943.88
2008-02-28,5983.37,6004.69,5818.74,5843.03
2008-02-29,5828.49,5858.67,5510.34,5514.57
2008-03-03,5526.41,5571.33,5292.38,5296.83
2008-03-04,5278.74,5283.39,5190.63,5223.59
2008-03-05,5238.4,5257.27,5177.9,5181.31
2008-03-06,5193.14,5365.65,5183.95,5344.48
2008-03-07,5357.61,5391.42,5143.92,5162.95
2008-03-10,5135.26,5143.25,5101.53,5112.87
2008-03-11,5107.72,5111,5019.03,5019.21
2008-03-12,5022.89,5030.96,4925.12,4941.34
2008-03-13,4910.39,5098.63,4891.92,5067.98
2008-03-14,5053.21,5149.3,5014.61,5127.94
2008-03-17,5108.28,5376.6,5096.69,5369.7
2008-03-18,5368.83,5377.59,5309.91,5355.02
2008-03-19,5364.95,5372.03,5317.77,5323.53
2008-03-20,5333.23,5405.53,5249.12,5257.94
2008-03-21,5287.62,5290.79,5103.13,5103.65
2008-03-24,5112.41,5216.64,5066.92,5198.25
2008-03-25,5174.15,5321.43,5151.75,5281.67
2008-03-26,5287.36,5452.59,5280.26,5443.13
2008-03-27,5453.17,5458.81,5412.66,5456.55
2008-03-28,5446.69,5767.62,5441.39,5766.17
2008-03-31,5771.87,5773.66,5658.35,5692.34
2008-04-01,5690.13,5711.37,5454.48,5459.81
2008-04-02,5461.54,5524.74,5452.69,5518.92
2008-04-03,5493.45,5520.27,5464.75,5465.02
2008-04-04,5448.92,5449.86,5293.95,5297.05
2008-04-07,5309.6,5315.9,5307.8,5313.99
2008-04-08,5313.12,5476.92,5289.95,5464.33
2008-04-09,5475.88,5583.27,5461.24,5571.95
2008-04-10,5569.14,5970.71,5559.87,5964.08
2008-04-11,5930.83,5946.04,5852.22,5906.27
2008-04-14,5952.81,6002.56,5697.96,5768.46
2008-04-15,5780.33,5795.41,5735.89,5791.11
2008-04-16,5775.04,5799.65,5551.18,5574.15
2008-04-17,5591.74,5592.2,5505.31,5531.28
2008-04-18,5524.52,5542.56,5432.19,5447.81
2008-04-21,5428.48,5558.89,5410.68,5556.71
2008-04-22,5542.63,5680.17,5520.19,5650.91
2008-04-23,5633.29,5775.39,5601.35,5738.08
2008-04-24,5748.92,5784.86,5707.57,5722.52
2008-04-25,5725.26,5755.16,5491.35,5512.81
2008-04-28,5527.99,5543.4,5308.01,5320.47
2008-04-29,5296.37,5438.25,5296.08,5407.84
2008-04-30,5411.72,5473.36,5401.61,5427.88
2008-05-01,5444.03,5708.57,5415.34,5708.25
2008-05-02,5682.81,5710.51,5680.31,5693.91
2008-05-05,5746.66,5758.8,5654.93,5676.33
2008-05-06,5644.22,5680.46,5570.26,5593.23
2008-05-07,5649.53,5693.1,5558.54,5613.29
2008-05-08,5603.48,5623.68,5568.16,5570.41
2008-05-09,5559.21,5676.86,5501.23,5670.55
2008-05-12,5705.67,5733.69,5700.99,5704.46
2008-05-13,5685.6,5742.73,5418.44,5432.33
2008-05-14,5417.66,5451.29,5182.67,5202.25
2008-05-15,5189.22,5235.56,5181.98,5223.81
2008-05-16,5230.19,5269.72,5061.6,5078.63
2008-05-19,5100.45,5102.23,5065.03,5089.47
2008-05-20,5074.82,5090.62,4950.92,4976.01
2008-05-21,4992.62,5033.29,4728.29,4769.8
2008-05-22,4768.69,4959.47,4746.2,4942.69
2008-05-23,4949.54,4961.88,4849.34,4870.18
2008-05-26,4891.29,4912.96,4856.61,4881.59
2008-05-27,4845.29,4854.97,4755.98,4777.62
2008-05-28,4785.1,4803.06,4606.42,4650.54
2008-05-29,4653.05,4672.21,4420.04,4431.72
2008-05-30,4457.95,4473.93,4360.41,4407.17
2008-06-02,4409.88,4413.44,4261.6,4274.8
2008-06-03,4286.84,4310.03,4206.75,4213.45
2008-06-04,4185.41,4306.79,4164.34,4292.35
2008-06-05,4284.75,4413.19,4227.48,4401.68
2008-06-06,4396.57,4471.23,4375.09,4416.22
2008-06-09,4409.15,4417.44,4396.96,4399.99
2008-06-10,4423.56,4464.6,4380.21,4397.97
2008-06-11,4393.02,4430.25,4229.14,4229.93
2008-06-12,4216.45,4238.6,4202.78,4205.14
2008-06-13,4222.63,4556.1,4205.12,4533.91
2008-06-16,4522.85,4596.11,4519.7,4586.85
2008-06-17,4594.26,4605.51,4463.61,4471.26
2008-06-18,4489.25,4495.09,4377.09,4431.64
2008-06-19,4440.15,4458.87,4399.78,4407.64
2008-06-20,4396.18,4396.34,4228.04,4244.81
2008-06-23,4239.85,4256.48,4031.34,4045.52
2008-06-24,4046.05,4146.33,3990.73,4129.66
2008-06-25,4128.66,4200.94,4116.6,4189.21
2008-06-26,4184.71,4186.31,4148.14,4161.2
2008-06-27,4148.02,4385.82,4107.39,4360.74
2008-06-30,4341.95,4392.3,4323.04,4336.18
2008-07-01,4306.7,4349.88,4282.04,4347.87
2008-07-02,4345.85,4582.43,4345.12,4555.27
2008-07-03,4540.77,4561.52,4302.12,4313.3
2008-07-04,4303.22,4323.65,4106.33,4113.07
2008-07-07,4139.62,4145.55,3911.21,3944.14
2008-07-08,3938.38,3940.65,3915,3916.19
2008-07-09,3921.06,4008.86,3909.9,3980.68
2008-07-10,3988.35,3993.79,3865.35,3868.34
2008-07-11,3892.33,3911.51,3708.13,3732.7
2008-07-14,3719.15,3719.57,3620.44,3625.34
2008-07-15,3643.97,3721.8,3639.94,3701.8
2008-07-16,3731.05,3749.58,3709.06,3735.81
2008-07-17,3722.06,3801.69,3699.33,3799.77
2008-07-18,3779.87,3794.93,3696.97,3707.16
2008-07-21,3692.22,3712.91,3555.55,3581.88
2008-07-22,3573.09,3711.08,3568.72,3692.89
2008-07-23,3699.39,3879.96,3679.2,3860.2
2008-07-24,3857.4,3942.93,3850.23,3919.17
2008-07-25,3906.68,3909.92,3794.67,3797.93
2008-07-28,3803.15,3842.75,3645.82,3649.59
2008-07-29,3648.32,3895.85,3628.99,3880.48
2008-07-30,3865.39,3871.24,3736.87,3747.7
2008-07-31,3752.94,3764.28,3639.35,3650.25
2008-08-01,3654.73,3662.39,3589.33,3603.59
2008-08-04,3600.75,3616.54,3507.41,3517.7
2008-08-05,3525.5,3547.03,3501.52,3502.29
2008-08-06,3484.18,3662.95,3452.8,3653.49
2008-08-07,3667.3,3680.42,3602.82,3625.17
2008-08-08,3629.75,3636.31,3461.67,3480.45
2008-08-11,3476.05,3486.56,3465.97,3468.94
2008-08-12,3462.59,3626.98,3450.62,3613.81
2008-08-13,3606.52,3666.78,3604.99,3659.12
2008-08-14,3642.22,3666.85,3621.7,3647.7
2008-08-15,3654.21,3661.88,3376.02,3434.11
2008-08-18,3417.56,3431.02,3331.24,3358.66
2008-08-19,3336.59,3351.33,3333.05,3338.6
2008-08-20,3364.92,3379.7,3223.38,3256.66
2008-08-21,3241.46,3316.99,3236.31,3293.89
2008-08-22,3302,3325.59,3266.34,3292.73
2008-08-25,3308.2,3312.16,3288.63,3290.87
2008-08-26,3270.84,3372.79,3248.51,3356.75
2008-08-27,3335.96,3378.68,3331.64,3343.52
2008-08-28,3342.8,3367.46,3333.07,3355
2008-08-29,3342.45,3496.58,3314.19,3476.76
2008-09-01,3491.79,3509.98,3238.93,3278.07
2008-09-02,3289.96,3309.22,3171.8,3180.67
2008-09-03,3172.6,3207.91,3157.92,3183.58
2008-09-04,3182.87,3215.45,3176.82,3181.42
2008-09-05,3208.81,3268.66,3184.74,3253.61
2008-09-08,3242.31,3251.39,3126.79,3131.46
2008-09-09,3110.83,3146.57,3064.59,3088.59
2008-09-10,3082.72,3095.36,2883.7,2889.34
2008-09-11,2869.61,2888.59,2822.22,2827.97
2008-09-12,2817.88,2852.48,2783.85,2794.29
2008-09-15,2794,2884.13,2792.89,2871
2008-09-16,2877.44,2925.33,2865.8,2921.05
2008-09-17,2913.33,2949.83,2906.56,2933.65
2008-09-18,2954.45,3024.39,2951,2985.14
2008-09-19,2984.17,2989.32,2935.66,2936.97
2008-09-22,2908.9,3012.42,2897.33,3004.44
2008-09-23,3001.24,3036.33,2969.77,3011.81
2008-09-24,3024.62,3046.81,2898.06,2906.19
2008-09-25,2899.2,3011.14,2883.29,2997.91
2008-09-26,2997.42,3099.16,2982.82,3098.86
2008-09-29,3121.25,3131.89,3052.94,3058.62
2008-09-30,3069.67,3082.71,2977.29,2977.81
2008-10-01,2980.15,3009.12,2908.69,2909.37
2008-10-02,2902.88,2978.82,2884.5,2957.88
2008-10-03,2943.79,2953.23,2917.12,2935.97
2008-10-06,2937.18,2957.11,2873.18,2893.42
2008-10-07,2890.83,2943.68,2886.6,2931.57
2008-10-08,2934.99,3038.01,2920.49,3023.71
2008-10-09,3016.54,3038.94,2994.75,3007.21
2008-10-10,2995.68,3121.92,2993.83,3114.36
2008-10-13,3126.25,3203.43,3089.44,3186.25
2008-10-14,3183.96,3194.1,3163.83,3168.04
2008-10-15,3170.58,3178.22,3124.61,3147.11
2008-10-16,3127.21,3136.15,3095.57,3110.04
2008-10-17,3110.74,3121.9,3045.37,3056.41
2008-10-20,3032.45,3128.99,3023.54,3125.03
2008-10-21,3104.59,3111.73,2964.04,2973.74
2008-10-22,2963.61,3080.53,2942.65,3075.52
2008-10-23,3071.28,3127.22,3063.07,3118.88
2008-10-24,3107.32,3128.85,3103.15,3120.12
2008-10-27,3119.97,3217.82,3118.5,3203.61
2008-10-28,3223.42,3237.04,3122.23,3133.53
2008-10-29,3143.29,3191.51,3128.41,3170.84
2008-10-30,3189.79,3191.34,3120.71,3130.86
2008-10-31,3122.31,3140.72,3023.81,3035.77
2008-11-03,3027.75,3030.51,2919.72,2936.28
2008-11-04,2938.03,2960.79,2858.64,2866.74
2008-11-05,2867.53,2880,2796.96,2813.25
2008-11-06,2829.3,2839.25,2771.92,2778.98
2008-11-07,2767.31,2767.94,2652.85,2664.27
2008-11-10,2659.36,2730.43,2657.74,2714.23
2008-11-11,2711.16,2725.33,2710.92,2721.06
2008-11-12,2714.1,2801.62,2673.7,2787.31
2008-11-13,2786.52,2815.03,2765.52,2787.98
2008-11-14,2801.8,2814.65,2776.83,2787.74
2008-11-17,2778.67,2802.93,2765.29,2797.58
2008-11-18,2798.4,2799.85,2760.83,2767.52
2008-11-19,2757.87,2825.53,2756.78,2821.83
2008-11-20,2825.86,2893.35,2815.32,2876.65
2008-11-21,2874.52,2908.64,2855.13,2897.07
2008-11-24,2898.44,2915.62,2859.84,2878.46
2008-11-25,2868.23,2885.37,2823.1,2827.79
2008-11-26,2839.15,2846.06,2709.51,2727.87
2008-11-27,2725.01,2744.84,2717.27,2731.09
2008-11-28,2737,2835.13,2721.78,2834.67
2008-12-01,2849.9,2863.14,2831.14,2839.59
2008-12-02,2832.7,2927.24,2811,2926.07
2008-12-03,2920.71,2930.95,2854.74,2854.82
2008-12-04,2838.92,2841.91,2811.32,2840.93
2008-12-05,2825.29,2941.04,2818.87,2915.62
2008-12-08,2924.25,2995.58,2923.47,2987.04
2008-12-09,2983.1,2983.74,2941.49,2946.76
2008-12-10,2966.91,3142.33,2959.29,3121.86
2008-12-11,3117.79,3210.04,3112,3165.55
2008-12-12,3160.61,3255.58,3133.76,3255.04
2008-12-15,3233.57,3293.67,3226.01,3280.96
2008-12-16,3271.59,3274.48,3264.57,3268.67
2008-12-17,3247.14,3286.41,3205.01,3209.84
2008-12-18,3209.08,3215.97,3075.28,3088.41
2008-12-19,3072.14,3181.24,3052.67,3173.52
2008-12-22,3179.58,3198.16,3111.9,3120.77
2008-12-23,3118.56,3141.14,3076.27,3094.61
2008-12-24,3119.91,3139.85,3094.04,3103.31
